1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.96	-1.88
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.96	-1.84
0.96	-1.84
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
0.98	-1.92
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
1	-2
